SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
Nc1ccnc2cc(CN3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)ccc12,486.0587101,False,105.39,False,3.7645,True,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1CC1CCN(c2ccccn2)CC1,459.0655694,False,106.5,False,3.0976,True,False
O=C(CCNC(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)c(CO)c1,541.1550531,False,102.49,False,4.8437,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(OCCO)cc3n2Cc2nnc(-c3ccc(Cl)s3)s2)CC1,548.1608667,False,133.8,False,3.0605,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(C)CCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,510.2033832,False,103.67,False,4.0255,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC3CCS(=O)(=O)C3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,483.1961073,False,104.18,False,2.8498,True,False
O=C(Nc1ccc(-c2c[nH]cn2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,500.0822225,False,101.63,False,6.0969,False,False
CC(C)NC1CCN(C(=O)c2cc3ccnc(OCC4CC4)c3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,553.1914386,False,85.42,False,5.8459,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3c(C(=O)O)cccc23)CC1,571.256147,False,106.95,False,3.9728,True,False
CC(C)N1CCC(NC(=O)c2cc(-c3cccs3)nn2Cc2csc(-c3ccc(Cl)s3)n2)CC1,565.2125679,False,103.88,False,4.3358,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCNC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,544.0720517,False,127.81,False,4.546,False,False
N=C(N)c1cccc(CN2CC(NS(=O)(=O)c3ccc(-c4ccccn4)s3)CC2=O)c1,668.2725253,False,153.98,False,5.3147,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(CCO)CCO)cc23)CC1,470.188482,False,66.37,False,4.6751,False,False
CCOC(=O)C1CCN(c2ccc(NC(=O)CCNC(=O)c3ccc(Cl)s3)cc2)CC1,463.133255,False,87.74,False,3.9396,True,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)scc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,542.0961583,False,113.24,False,4.3728,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC4CCOC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,610.2016689,False,98.83,False,5.8554,False,False
